#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	KEGG/ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
15403398	408995	408995	408995	PF00856	PTHR13271,PTHR13271:SF11	KOG1338	2.1.1.127	K19199	GO:0005515	AT3G55080.1		SET domain-containing protein
15403399	408997	408997	408997	PF02458	PTHR31642		2.3.1.133		GO:0016747	AT5G48930.1	HCT	hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase
15403401	408998	408998	408998	PF02458	PTHR31642		2.3.1.99,2.3.1.133	K13065	GO:0016747	AT5G48930.1	HCT	hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase
15403402	408999	408999	408999	PF00168	PTHR32246				GO:0005515	AT2G33320.1		Calcium-dependent lipid-binding (CaLB domain) family protein
15421532	409003	409003	409003	PF11145	PTHR33389,PTHR33389:SF4					AT1G52780.1		Protein of unknown function (DUF2921)
15421535	409004	409004	409004	PF01535,PF13812,PF13041	PTHR24015			K17710		AT1G74850.1	PTAC2	plastid transcriptionally active 2
15421553	409010	409010	409010				1.10.2.2,3.4.24.64					
15421561	409019	409019	409019	PF13489	PTHR10108,PTHR10108:SF757			K13621				
15421621	409044	409044	409044							AT3G55060.1		
15421624	409045	409045	409045									
15421632	409048	409048	409048		PTHR13833,PTHR13833:SF46					AT1G70280.1		NHL domain-containing protein
15421641	409050	409050	409050									
15421642	409051	409051	409051							AT3G14860.2		NHL domain-containing protein
15421683	409063	409063	409063	PF04724	PTHR12224,PTHR12224:SF1		2.4.1.144	K00737	GO:0016020,GO:0006487,GO:0003830	AT3G27540.1		beta-1,4-N-acetylglucosaminyltransferase family protein
15421686	409068	409068	409068									
15421688	409069	409069	409069									
15402562	40907	40907	40907	PF07714,PF13855	PTHR27000,PTHR27000:SF96	KOG1187	2.7.11.1		GO:0006468,GO:0004672,GO:0005515	AT2G16250.1		Leucine-rich repeat protein kinase family protein
15421700	409071	409071	409071		PTHR30509,PTHR30509:SF9					AT2G28780.1		
15421701	409072	409072	409072	PF13515	PTHR30509,PTHR30509:SF9					AT2G28780.1		
15421703	409073	409073	409073	PF02902	PTHR12606,PTHR12606:SF44		3.4.22.68	K08592	GO:0008234,GO:0006508	AT3G06910.1	ULP1A	UB-like protease 1A
15421705	409075	409075	409075	PF13191,PF00342	PTHR11469,PTHR11469:SF1		5.3.1.9	K01810	GO:0006096,GO:0006094,GO:0004347	AT5G42740.1		Sugar isomerase (SIS) family protein
15421710	409077	409077	409077	PF01259	PTHR11609,PTHR11609:SF9	KOG2835	6.3.2.6	K01923		AT3G21110.2	ATPURC,PUR7,PURC	purin 7
15421732	409080	409080	409080	PF13906,PF13520	PTHR11785,PTHR11785:SF407	KOG1286		K03294	GO:0016020,GO:0015171,GO:0003333	AT1G05940.1	CAT9	cationic amino acid transporter 9
15421738	409084	409084	409084	PF05057	PTHR31828,PTHR31828:SF1					AT4G18550.1		alpha/beta-Hydrolases superfamily protein
15421763	409095	409095	409095	PF13193,PF00501	PTHR24095,PTHR24095:SF119		6.2.1.1,6.2.1.2		GO:0008152,GO:0003824	AT1G20560.1	AAE1	acyl activating enzyme 1
15422317	409102	409102	409102	PF12937					GO:0005515	AT2G36090.1		F-box family protein
15422318	409103	409103	409103	PF00152	PTHR22594,PTHR22594:SF33		6.1.1.12,6.1.1.23	K01876	GO:0006418,GO:0005524,GO:0004812,GO:0000166	AT4G26870.1		Class II aminoacyl-tRNA and biotin synthetases superfamily protein
15422321	409104	409104	409104	PF14825	PTHR28617,PTHR28617:SF1							
15422328	409107	409107	409107	PF00400	PTHR22848			K13111	GO:0005515	AT1G73720.1	SMU1	transducin family protein / WD-40 repeat family protein
15422329	409108	409108	409108				2.7.11.1					
15422332	409109	409109	409109									
15422345	409110	409110	409110									
15422346	409112	409112	409112									
15422350	409113	409113	409113									
15422354	409116	409116	409116	PF01433,PF11940	PTHR11533,PTHR11533:SF152	KOG1046	3.4.11.14	K01256	GO:0008270,GO:0008237,GO:0006508	AT1G63770.4		Peptidase M1 family protein
15422356	409118	409118	409118									
15422398	409134	409134	409134									
15422401	409136	409136	409136	PF08621,PF08620	PTHR21483,PTHR21483:SF18	KOG4732				AT4G38440.1		
15422404	409138	409138	409138									
15422406	409139	409139	409139									
15422422	409141	409141	409141		PTHR12815,PTHR12815:SF7					AT5G19620.1	ATOEP80,EMB213,OEP80,TOC75	outer envelope protein of 80 kDa
15422426	409145	409145	409145				1.8.1.8					
15422431	409146	409146	409146	PF01480	PTHR18806				GO:0006397	AT1G60200.1		splicing factor PWI domain-containing protein / RNA recognition motif (RRM)-containing protein
15422457	409155	409155	409155									
15422481	409163	409163	409163	PF00112			3.4.22.67		GO:0008234,GO:0006508	AT3G43960.1		Cysteine proteinases superfamily protein
15422486	409165	409165	409165		PTHR10795,PTHR10795:SF3		3.4.21.25			AT3G14240.1		Subtilase family protein
15422513	409172	409172	409172									
15422516	409173	409173	409173									
15422523	409177	409177	409177	PF01764	PTHR31828,PTHR31828:SF1				GO:0006629	AT2G44810.1	DAD1	alpha/beta-Hydrolases superfamily protein
15422557	409188	409188	409188									
15422584	409190	409190	409190	PF13361	PTHR11070,PTHR11070:SF7		3.6.4.12		GO:0016787,GO:0005524,GO:0004003,GO:0003677	AT4G25120.1	ATSRS2,SRS2	P-loop containing nucleoside triphosphate hydrolases superfamily protein
15422585	409191	409191	409191	PF00664,PF00005	PTHR24223,PTHR24223:SF108		3.6.3.44		GO:0055085,GO:0042626,GO:0016021,GO:0006810,GO:0005524,GO:0016887	AT3G21250.2	ATMRP6,MRP6	multidrug resistance-associated protein 6
15422586	409192	409192	409192	PF00580,PF13361	PTHR11070		3.6.4.12		GO:0005524,GO:0016787,GO:0004003,GO:0003677	AT4G25120.1	ATSRS2,SRS2	P-loop containing nucleoside triphosphate hydrolases superfamily protein
15422587	409193	409193	409193	PF06355					GO:0019836			
15422588	409194	409194	409194	PF06355					GO:0019836			
15422590	409196	409196	409196	PF00847	PTHR31194,PTHR31194:SF0				GO:0006355,GO:0003700	AT5G19790.1	RAP2.11	related to AP2 11
15423073	409203	409203	409203				3.6.5.5					
15423095	409212	409212	409212	PF07939	PTHR31865					AT2G31560.2		Protein of unknown function (DUF1685)
15423097	409213	409213	409213		PTHR33674					AT4G08330.1		
15423123	409220	409220	409220							AT4G20940.1		Leucine-rich receptor-like protein kinase family protein
15423124	409223	409223	409223		PTHR23284	KOG0771		K14003		AT2G01470.1	ATSEC12,STL2P	SEC12P-like 2 protein
15423126	409226	409226	409226	PF01000,PF01193	PTHR11800,PTHR11800:SF13	KOG1521	2.7.7.6	K03027	GO:0046983,GO:0006351,GO:0003899	AT1G60620.1	ATRPAC43,RPAC43	RNA polymerase I subunit 43
15423145	409236	409236	409236									
15423148	409238	409238	409238		PTHR36739					AT2G36895.1		
15423151	409239	409239	409239									
15423166	409241	409241	409241			KOG2662				AT1G16010.2	MGT2,MRS2-1	magnesium transporter 2
15423170	409244	409244	409244	PF13815	PTHR21502,PTHR21502:SF3			K16470				
15423173	409245	409245	409245									
15423176	409247	409247	409247	PF00400	PTHR22847,PTHR22847:SF443	KOG0266		K10143	GO:0005515	AT5G23730.1		Transducin/WD40 repeat-like superfamily protein
15423190	409252	409252	409252									
15423193	409257	409257	409257	PF01503,PF01502	PTHR21256,PTHR21256:SF3		3.6.1.31,3.5.4.19	K11755	GO:0004635,GO:0000105	AT1G31860.1	AT-IE,HISN2	histidine biosynthesis bifunctional protein (HISIE)
15423214	409261	409261	409261	PF09243	PTHR21320,PTHR21320:SF0				GO:0008168,GO:0006412,GO:0005507	AT1G64600.1		methyltransferases;copper ion binding
15423217	409264	409264	409264	PF11955	PTHR31476					AT4G01037.1	AtWTF1,WTF1	Ubiquitin carboxyl-terminal hydrolase family protein
15423224	409268	409268	409268							AT1G21410.1	SKP2A	F-box/RNI-like superfamily protein
15423226	409269	409269	409269	PF00069			2.7.11.1		GO:0006468,GO:0005524,GO:0004672	AT2G32510.1	MAPKKK17	mitogen-activated protein kinase kinase kinase 17
15423249	409272	409272	409272									
15423254	409277	409277	409277		PTHR11260,PTHR11260:SF136					AT4G10000.2		Thioredoxin family protein
15423258	409279	409279	409279									
15423283	409286	409286	409286	PF13238	PTHR21087,PTHR21087:SF8		2.7.1.71	K00891		AT2G21940.4	ATSK1,SK1	shikimate kinase 1
15423284	409288	409288	409288	PF01535	PTHR24015					AT1G06140.1		Pentatricopeptide repeat (PPR) superfamily protein
15401588	409308	409308	409308	PF13414,PF13877	PTHR22904,PTHR22904:SF323	KOG0553				AT1G56440.1		Tetratricopeptide repeat (TPR)-like superfamily protein
15401599	409313	409313	409313	PF07738	PTHR12953,PTHR12953:SF1					AT1G71360.1		Galactose-binding protein
15401600	409314	409314	409314	PF07738	PTHR12953,PTHR12953:SF1					AT1G22882.1		Galactose-binding protein
15401602	409316	409316	409316	PF07738	PTHR12953,PTHR12953:SF1					AT1G71360.1		Galactose-binding protein
15401604	409317	409317	409317	PF07738	PTHR12953					AT1G71360.1		Galactose-binding protein
15401607	409318	409318	409318									
15401611	409319	409319	409319									
15401624	409321	409321	409321									
15401627	409322	409322	409322	PF00628,PF07498					GO:0005515,GO:0006353			
15401630	409324	409324	409324	PF00642	PTHR11082,PTHR11082:SF8		1.3.1.89	K05544	GO:0046872,GO:0055114,GO:0050660,GO:0017150,GO:0008033	AT4G38890.1		FMN-linked oxidoreductases superfamily protein
15401631	409325	409325	409325									
15401634	409326	409326	409326									
15401651	409335	409335	409335									
15401652	409336	409336	409336									
15401654	409337	409337	409337									
15401667	409342	409342	409342									
15401669	409343	409343	409343									
15401672	409345	409345	409345									
15401675	409347	409347	409347									
15401678	409348	409348	409348									
15401693	409350	409350	409350									
15401694	409351	409351	409351									
15401722	409361	409361	409361	PF00141	PTHR31235		1.11.1.7	K00430	GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT5G51890.1		Peroxidase superfamily protein
15401726	409366	409366	409366									
15401728	409368	409368	409368									
15401746	409370	409370	409370									
15401750	409372	409372	409372									
15401751	409373	409373	409373	PF07719						AT1G26760.1	ATXR1,SDG35	SET domain protein 35
15401753	409374	409374	409374									
15401757	409377	409377	409377									
15401758	409378	409378	409378									
15401795	409385	409385	409385		PTHR21694,PTHR21694:SF18				GO:0036158,GO:0036157			
15401798	409386	409386	409386	PF02298	PTHR33021,PTHR33021:SF21				GO:0009055	AT1G21090.1		Cupredoxin superfamily protein
15401801	409389	409389	409389									
15401826	409395	409395	409395	PF13391								
15402338	409407	409407	409407									
15402350	409411	409411	409411	PF01554	PTHR11206,PTHR11206:SF87	KOG1347		K03327	GO:0055085,GO:0016020,GO:0015297,GO:0015238,GO:0006855	AT1G73700.1		MATE efflux family protein
15402370	409423	409423	409423	PF06136	PTHR31083					AT5G10150.1		Domain of unknown function (DUF966)
15402373	409427	409427	409427		PTHR24414,PTHR24414:SF38					AT1G31350.1	KUF1	KAR-UP F-box 1
15402378	409429	409429	409429	PF04055	PTHR22976,PTHR22976:SF4		2.5.1.77		GO:0051536,GO:0003824			
15402392	409434	409434	409434	PF00294	PTHR10584,PTHR10584:SF166	KOG2855	2.7.1.15	K00852		AT1G17160.1		pfkB-like carbohydrate kinase family protein
15402417	409440	409440	409440	PF01637					GO:0005524			
15402443	409454	409454	409454	PF05990								
15402445	409455	409455	409455	PF12770								
15402448	409456	409456	409456									
15402450	409459	409459	409459	PF07687,PF01546	PTHR11014,PTHR11014:SF55			K14664	GO:0016787,GO:0008152	AT1G51760.1	IAR3,JR3	peptidase M20/M25/M40 family protein
15402466	409460	409460	409460									
15402468	409463	409463	409463									
15402469	409467	409467	409467	PF13202,PF13499	PTHR23056,PTHR23056:SF19	KOG0034		K06268	GO:0005509	AT5G55990.1	ATCBL2,CBL2	calcineurin B-like protein 2
15402491	409471	409471	409471									
15402492	409472	409472	409472									
15402496	409476	409476	409476		PTHR39244,PTHR39244:SF1							
15402513	409480	409480	409480	PF04588	PTHR28018					AT5G27760.1		Hypoxia-responsive family protein
15402515	409483	409483	409483	PF03936			4.2.3.137		GO:0016829,GO:0010333,GO:0000287			
15402516	409485	409485	409485									
15402532	409495	409495	409495									
15402533	409496	409496	409496	PF05678	PTHR33143,PTHR33143:SF6					AT1G68450.1		VQ motif-containing protein
15403065	409501	409501	409501	PF06244	PTHR21680,PTHR21680:SF0	KOG3223				AT1G16210.1		
15403071	409508	409508	409508		PTHR12313					AT3G58030.1		RING/U-box superfamily protein
15403083	409510	409510	409510	PF13893,PF00076	PTHR10501,PTHR10501:SF17	KOG4206		K11091	GO:0003676,GO:0017069,GO:0000398	AT2G47580.1	U1A	spliceosomal protein U1A
15403085	409513	409513	409513	PF05477	PTHR32175,PTHR32175:SF2					AT5G40570.1		Surfeit locus protein 2 (SURF2)
15403088	409515	409515	409515	PF00102	PTHR19134	KOG2836	3.1.3.48		GO:0006470,GO:0004725	AT1G71860.1	ATPTP1,PTP1	protein tyrosine phosphatase 1
15403090	409516	409516	409516									
15403105	409522	409522	409522	PF02705	PTHR30540			K03549	GO:0071805,GO:0016020,GO:0015079	AT1G60160.1		Potassium transporter family protein
15403108	409523	409523	409523							AT3G12380.2	ARP5,ATARP5	actin-related protein 5
15403110	409524	409524	409524									
15403112	409526	409526	409526	PF14008	PTHR22953,PTHR22953:SF18		3.1.4.1			AT2G03450.1	ATPAP9,PAP9	purple acid phosphatase 9
15403114	409528	409528	409528	PF15459,PF04935	PTHR14369,PTHR14369:SF0					AT5G05210.1		Surfeit locus protein 6
15403127	409535	409535	409535									
15403142	409540	409540	409540									
15403144	409541	409541	409541		PTHR36401							
15403146	409545	409545	409545		PTHR12181,PTHR12181:SF35					AT3G23255.2		
15403150	409548	409548	409548	PF00342			5.3.1.9		GO:0006096,GO:0006094,GO:0004347	AT5G42740.1		Sugar isomerase (SIS) family protein
15403175	409557	409557	409557	PF12874	PTHR36332					AT1G60640.2		
15403177	409558	409558	409558	PF01657						AT2G01660.1	PDLP6	plasmodesmata-located protein 6
15403180	409559	409559	409559									
15403197	409560	409560	409560	PF00481	PTHR13832	KOG0699	3.1.3.16	K14803	GO:0003824,GO:0006470,GO:0004722	AT2G25070.1		Protein phosphatase 2C family protein
15403198	409561	409561	409561	PF00646	PTHR31482,PTHR31482:SF2				GO:0005515	AT2G26850.1		F-box family protein
15403199	409562	409562	409562	PF00704	PTHR11177,PTHR11177:SF170		3.2.1.14	K01183	GO:0005975,GO:0004553	AT5G24090.1	ATCHIA,CHIA	chitinase A
15403228	409570	409570	409570									
15403231	409571	409571	409571									
15403233	409572	409572	409572									
15403234	409573	409573	409573									
15403238	409577	409577	409577									
15403260	409580	409580	409580									
15403261	409581	409581	409581									
15403262	409583	409583	409583									
15403264	409585	409585	409585	PF15024,PF10218	PTHR13481					AT3G59390.2		
15403266	409587	409587	409587	PF04182	PTHR15180,PTHR15180:SF1			K15199		AT1G17450.2		B-block binding subunit of TFIIIC
15403268	409589	409589	409589	PF00098				K12896	GO:0008270,GO:0003676	AT3G53500.2	RSZ32	RNA-binding (RRM/RBD/RNP motifs) family protein with retrovirus zinc finger-like domain
15403292	409591	409591	409591									
15403293	409592	409592	409592									
15403294	409593	409593	409593									
15403297	409598	409598	409598	PF00004	PTHR23077,PTHR23077:SF55			K14571	GO:0005524	AT3G56690.1	CIP111	Cam interacting protein 111
15403783	409600	409600	409600									
15403786	409608	409608	409608	PF02458	PTHR31642		2.3.1.138		GO:0016747	AT5G48930.1	HCT	hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase
15403788	409609	409609	409609	PF08263,PF13855	PTHR27000	KOG0472	2.7.11.1		GO:0005515	AT1G55610.1	BRL1	BRI1 like
15403803	409610	409610	409610		PTHR38390					AT5G07380.1		
15403804	409611	409611	409611									
15403805	409612	409612	409612									
15403807	409613	409613	409613	PF13423	PTHR24006	KOG1871	3.4.19.12	K11839		AT5G22030.2	UBP8	ubiquitin-specific protease 8
15403809	409614	409614	409614									
15403811	409615	409615	409615									
15403812	409616	409616	409616	PF13423	PTHR24006	KOG1871,KOG1870	3.4.19.12	K11839		AT5G22030.1	UBP8	ubiquitin-specific protease 8
15403814	409618	409618	409618									
15403815	409619	409619	409619									
15403826	409620	409620	409620									
15403827	409621	409621	409621									
15403829	409622	409622	409622				1.1.1.330			AT5G02540.1		NAD(P)-binding Rossmann-fold superfamily protein
15403833	409623	409623	409623	PF00171	PTHR11699,PTHR11699:SF108	KOG2449			GO:0055114,GO:0016491,GO:0008152	AT1G79440.1	ALDH5F1,SSADH,SSADH1	aldehyde dehydrogenase 5F1
15403836	409625	409625	409625					K19025		AT3G15160.1		
15403838	409627	409627	409627									
15403841	409629	409629	409629		PTHR21467	KOG0211		K15426				
15402681	40963	40963	40963	PF12819,PF07714	PTHR27003,PTHR27003:SF94	KOG1187	2.7.11.1		GO:0006468,GO:0004672	AT5G54380.1	THE1	protein kinase family protein
15403861	409630	409630	409630	PF00013	PTHR10288,PTHR10288:SF155	KOG2192		K13162	GO:0003723	AT3G04610.1	FLK	RNA-binding KH domain-containing protein
15403865	409633	409633	409633									
15403868	409636	409636	409636									
15403885	409640	409640	409640		PTHR32091,PTHR32091:SF4					AT1G11480.1		eukaryotic translation initiation factor-related
15403888	409644	409644	409644	PF08449	PTHR10231	KOG2234		K15272	GO:0055085,GO:0016021,GO:0008643,GO:0005351,GO:0000139	AT4G35335.1		Nucleotide-sugar transporter family protein
15403921	409661	409661	409661									
15403922	409662	409662	409662									
15403931	409667	409667	409667	PF00069	PTHR23257	KOG0192	2.7.12.1		GO:0006468,GO:0005524,GO:0004672	AT5G58520.1		Protein kinase superfamily protein
15403935	409669	409669	409669	PF13837	PTHR21654,PTHR21654:SF0					AT1G33240.1	AT-GTL1,AT-GTL2,GTL1	GT-2-like 1
15403960	409675	409675	409675	PF00153	PTHR24089,PTHR24089:SF392	KOG0759		K15104		AT4G24570.1	DIC2	dicarboxylate carrier 2
15403985	409680	409680	409680									
15403988	409681	409681	409681									
15404024	409695	409695	409695									
15404027	409698	409698	409698							AT5G49320.1		Protein of unknown function (DUF1218)
